"Name","Code","Type_","Period_","STMTYPECODE","ITEM","COA","Value_","Desc_","Unit","IsCurrency","Consolidated"
HDFC Bank Ltd,26006,2,"2024-03-31",3,679,SOL2,19434.95,Operating Lease Payments Due in Year 2, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,680,SOL3,19434.95,Operating Lease Payments Due in Year 3, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,681,SOL4,19434.95,Operating Lease Payments Due in Year 4, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,682,SOL5,19434.95,Operating Lease Payments Due in Year 5, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,688,SOL23,38869.9,Operating Lease Pymts. Due in 2-3 Years, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,689,SOL45,38869.9,Operating Lease Pymts. Due in 4-5 Years, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,690,SOL6B,99743.2,Oper. Lse. Pymts. Due in Year 6 & Beyond, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,1056,QTLL,4697786.5,Total Equity & Minority Interest, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,1057,VMNR,133834.0,Minority Interest - Non Redeemable, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,1059,VGWI,0.0,Goodwill - Net, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,1088,VRT2,1.92,Capital Adequacy - Tier 2 Capital %, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,1089,VRV1,4331083.9,Capital Adequacy -Tier 1 Capital (Value), ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,1090,VRV2,500536.0,Capital Adequacy -Tier 2 Capital (Value), ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,1091,VRVT,4831619.9,Capital Adequacy - Total Capital (Value), ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,1094,VRVC,4210588.9,Capital Adequacy - Core Tier 1 (Value), ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,1096,VRLR,10.57,Leverage Ratio (Basel 3), ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,1098,VRC1,16.14,Capital Adequacy - Core Tier 1 Capital %, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,1100,VRLC,115.17,Liquidity Coverage Ratio (Basel 3), ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,1104,VRVH,120495.0,Capital Adequacy - Hybrid Tier 1 (Value), ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,1106,VRSF,120.81,Net Stable Funding Ratio (Basel 3), ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,1178,VGNR,328086.8,Loans - Gross Non-Performing-As Reported, ,1,1
HDFC Bank Ltd,26006,2,"2024-03-31",3,1179,VGRT,328086.8,Non-Perform Asst-Oth than Loans- As Rep , ,1,1
